Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSMUSP00000119436	ENSMUST00000152974	ENSMUSG00000039814	Xkr5
ENSMUSP00000119437	ENSMUST00000126512	ENSMUSG00000042489	Clspn
ENSMUSP00000119438	ENSMUST00000135495	ENSMUSG00000037979	Ccdc92
ENSMUSP00000119439	ENSMUST00000152829	ENSMUSG00000034552	Zswim2
ENSMUSP00000119440	ENSMUST00000145860	ENSMUSG00000045636	Mtus1
ENSMUSP00000119441	ENSMUST00000130353	ENSMUSG00000028465	Tln1
ENSMUSP00000119442	ENSMUST00000126258	ENSMUSG00000023990	Tfeb
ENSMUSP00000119443	ENSMUST00000155364	ENSMUSG00000023861	Mpc1
ENSMUSP00000119444	ENSMUST00000140939	ENSMUSG00000027323	Rad51
ENSMUSP00000119445	ENSMUST00000137702	ENSMUSG00000045411	2410002F23Rik
ENSMUSP00000119446	ENSMUST00000146871	ENSMUSG00000018401	Mtmr4
ENSMUSP00000119447	ENSMUST00000146409	ENSMUSG00000034320	Slc26a2
ENSMUSP00000119448	ENSMUST00000136098	ENSMUSG00000038005	2700029M09Rik
ENSMUSP00000119449	ENSMUST00000153723	ENSMUSG00000029998	Pcyox1
ENSMUSP00000119450	ENSMUST00000135325	ENSMUSG00000033983	Coil
ENSMUSP00000119451	ENSMUST00000136246	ENSMUSG00000040557	Wbscr27
ENSMUSP00000119452	ENSMUST00000141504	ENSMUSG00000030243	Recql
ENSMUSP00000119453	ENSMUST00000148820	ENSMUSG00000024136	Dnase1l2
ENSMUSP00000119454	ENSMUST00000147301	ENSMUSG00000020686	Gas2l2
ENSMUSP00000119455	ENSMUST00000133293	ENSMUSG00000020051	Pah
ENSMUSP00000119456	ENSMUST00000137887	ENSMUSG00000025903	Lypla1
ENSMUSP00000119457	ENSMUST00000147407	ENSMUSG00000021606	Ndufs6
ENSMUSP00000119458	ENSMUST00000129356	ENSMUSG00000004849	Ap1s1
ENSMUSP00000119459	ENSMUST00000136645	ENSMUSG00000048782	Insc
ENSMUSP00000119460	ENSMUST00000124458	ENSMUSG00000037475	Thoc2
ENSMUSP00000119461	ENSMUST00000133046	ENSMUSG00000066568	Lsm14a
ENSMUSP00000119462	ENSMUST00000131451	ENSMUSG00000067562	Dmrtc1c1
ENSMUSP00000119463	ENSMUST00000153005	ENSMUSG00000000339	Rtca
ENSMUSP00000119464	ENSMUST00000138631	ENSMUSG00000044197	Gpr146
ENSMUSP00000119465	ENSMUST00000147604	ENSMUSG00000037860	Aim2
ENSMUSP00000119466	ENSMUST00000150626	ENSMUSG00000034928	Rnf44
ENSMUSP00000119467	ENSMUST00000123927	ENSMUSG00000043687	1190005I06Rik
ENSMUSP00000119468	ENSMUST00000128909	ENSMUSG00000028132	Tmem56
ENSMUSP00000119469	ENSMUST00000132534	ENSMUSG00000026843	Fubp3
ENSMUSP00000119470	ENSMUST00000136252	ENSMUSG00000033918	Parl
ENSMUSP00000119471	ENSMUST00000138493	ENSMUSG00000040964	Arhgef10l
ENSMUSP00000119472	ENSMUST00000156546	ENSMUSG00000035891	Cerk
ENSMUSP00000119473	ENSMUST00000133052	ENSMUSG00000038633	Degs1
ENSMUSP00000119474	ENSMUST00000146128	ENSMUSG00000038704	Aspdh
ENSMUSP00000119475	ENSMUST00000141530	ENSMUSG00000018593	Sparc
ENSMUSP00000119476	ENSMUST00000154464	ENSMUSG00000039787	Cercam
ENSMUSP00000119477	ENSMUST00000138037	ENSMUSG00000002325	Irf9
ENSMUSP00000119478	ENSMUST00000123202	ENSMUSG00000026856	Dolpp1
ENSMUSP00000119479	ENSMUST00000143911	ENSMUSG00000017950	Hnf4a
ENSMUSP00000119480	ENSMUST00000138185	ENSMUSG00000037965	Zc3h7a
ENSMUSP00000119481	ENSMUST00000123922	ENSMUSG00000048175	Asb8
ENSMUSP00000119482	ENSMUST00000128402	ENSMUSG00000021294	Kif26a
ENSMUSP00000119483	ENSMUST00000134700	ENSMUSG00000020831	0610010K14Rik
ENSMUSP00000119485	ENSMUST00000145701	ENSMUSG00000026925	Inpp5e
ENSMUSP00000119486	ENSMUST00000154818	ENSMUSG00000053852	Gpr112
ENSMUSP00000119487	ENSMUST00000151633	ENSMUSG00000065952	C330021F23Rik
ENSMUSP00000119488	ENSMUST00000153348	ENSMUSG00000038576	Susd4
ENSMUSP00000119489	ENSMUST00000123105	ENSMUSG00000018401	Mtmr4
ENSMUSP00000119490	ENSMUST00000124849	ENSMUSG00000014232	Cluap1
ENSMUSP00000119491	ENSMUST00000128179	ENSMUSG00000024048	Myl12a
ENSMUSP00000119492	ENSMUST00000138505	ENSMUSG00000061589	Dot1l
ENSMUSP00000119493	ENSMUST00000125640	ENSMUSG00000024843	Chka
ENSMUSP00000119495	ENSMUST00000149273	ENSMUSG00000033763	Mtss1l
ENSMUSP00000119496	ENSMUST00000148823	ENSMUSG00000020023	Tmcc3
ENSMUSP00000119497	ENSMUST00000156893	ENSMUSG00000027655	Dhx35
ENSMUSP00000119498	ENSMUST00000129351	ENSMUSG00000070730	Rmdn3
ENSMUSP00000119499	ENSMUST00000148440	ENSMUSG00000036091	Hyal3
ENSMUSP00000119500	ENSMUST00000135690	ENSMUSG00000008682	Rpl10
ENSMUSP00000119501	ENSMUST00000150904	ENSMUSG00000034109	Golim4
ENSMUSP00000119502	ENSMUST00000154588	ENSMUSG00000020649	Rrm2
ENSMUSP00000119503	ENSMUST00000128791	ENSMUSG00000030560	Ctsc
ENSMUSP00000119504	ENSMUST00000132237	ENSMUSG00000028392	Bspry
ENSMUSP00000119505	ENSMUST00000147874	ENSMUSG00000020389	Cdkl3
ENSMUSP00000119506	ENSMUST00000151738	ENSMUSG00000039629	Strip2
ENSMUSP00000119507	ENSMUST00000150325	ENSMUSG00000027078	Ube2l6
ENSMUSP00000119508	ENSMUST00000137845	ENSMUSG00000023990	Tfeb
ENSMUSP00000119509	ENSMUST00000132037	ENSMUSG00000079460	4933403O08Rik
ENSMUSP00000119510	ENSMUST00000152223	ENSMUSG00000039903	Eva1c
ENSMUSP00000119511	ENSMUST00000129613	ENSMUSG00000071064	Zfp827
ENSMUSP00000119512	ENSMUST00000144710	ENSMUSG00000042894	Olfr1260
ENSMUSP00000119513	ENSMUST00000135217	ENSMUSG00000057246	BC051142
ENSMUSP00000119514	ENSMUST00000143304	ENSMUSG00000028671	Gale
ENSMUSP00000119515	ENSMUST00000147938	ENSMUSG00000015755	Tab2
ENSMUSP00000119517	ENSMUST00000135731	ENSMUSG00000031422	Morf4l2
ENSMUSP00000119518	ENSMUST00000144662	ENSMUSG00000024691	Fam111a
ENSMUSP00000119519	ENSMUST00000138068	ENSMUSG00000089824	Rbm12
ENSMUSP00000119520	ENSMUST00000124821	ENSMUSG00000047554	Tmem41b
ENSMUSP00000119521	ENSMUST00000129544	ENSMUSG00000043535	Setx
ENSMUSP00000119522	ENSMUST00000138040	ENSMUSG00000004535	Tax1bp1
ENSMUSP00000119523	ENSMUST00000142229	ENSMUSG00000018012	Rac3
ENSMUSP00000119524	ENSMUST00000157034	ENSMUSG00000022201	Zfr
ENSMUSP00000119525	ENSMUST00000130922	ENSMUSG00000048922	Cdca2
ENSMUSP00000119526	ENSMUST00000156319	ENSMUSG00000031860	Pbx4
ENSMUSP00000119527	ENSMUST00000148701	ENSMUSG00000032743	D430042O09Rik
ENSMUSP00000119528	ENSMUST00000150714	ENSMUSG00000035455	Fignl1
ENSMUSP00000119529	ENSMUST00000144739	ENSMUSG00000030450	Oca2
ENSMUSP00000119530	ENSMUST00000134469	ENSMUSG00000042292	Mkl1
ENSMUSP00000119531	ENSMUST00000147777	ENSMUSG00000032478	Nme6
ENSMUSP00000119532	ENSMUST00000150913	ENSMUSG00000000359	Rem1
ENSMUSP00000119533	ENSMUST00000134348	ENSMUSG00000062210	Tnfaip8
ENSMUSP00000119534	ENSMUST00000156177	ENSMUSG00000059857	Ntng1
ENSMUSP00000119535	ENSMUST00000154330	ENSMUSG00000020477	Mrps24
ENSMUSP00000119536	ENSMUST00000153745	ENSMUSG00000024168	Tmem204
ENSMUSP00000119537	ENSMUST00000146815	ENSMUSG00000037996	Slc24a2
ENSMUSP00000119538	ENSMUST00000155762	ENSMUSG00000038366	Lasp1
ENSMUSP00000119539	ENSMUST00000143820	ENSMUSG00000031626	Sorbs2
ENSMUSP00000119540	ENSMUST00000139355	ENSMUSG00000039985	Fam60a
ENSMUSP00000119541	ENSMUST00000155837	ENSMUSG00000027620	Rbm39
ENSMUSP00000119542	ENSMUST00000149047	ENSMUSG00000028528	Dnajc6
ENSMUSP00000119543	ENSMUST00000127689	ENSMUSG00000079484	Phyhd1
ENSMUSP00000119544	ENSMUST00000128250	ENSMUSG00000001127	Araf
ENSMUSP00000119545	ENSMUST00000132648	ENSMUSG00000007888	Crlf1
ENSMUSP00000119546	ENSMUST00000128255	ENSMUSG00000029703	Lrwd1
ENSMUSP00000119547	ENSMUST00000127279	ENSMUSG00000028832	Stmn1
ENSMUSP00000119549	ENSMUST00000134614	ENSMUSG00000078872	Gm14401
ENSMUSP00000119550	ENSMUST00000137833	ENSMUSG00000020097	Sgpl1
ENSMUSP00000119551	ENSMUST00000128163	ENSMUSG00000032281	Acsbg1
ENSMUSP00000119552	ENSMUST00000149248	ENSMUSG00000000738	Spg7
ENSMUSP00000119553	ENSMUST00000156820	ENSMUSG00000014599	Csf1
ENSMUSP00000119554	ENSMUST00000152115	ENSMUSG00000020415	Pttg1
ENSMUSP00000119555	ENSMUST00000134088	ENSMUSG00000062580	Timm17a
ENSMUSP00000119556	ENSMUST00000128352	ENSMUSG00000023007	Prpf40b
ENSMUSP00000119557	ENSMUST00000128311	ENSMUSG00000020279	Il9r
ENSMUSP00000119558	ENSMUST00000156897	ENSMUSG00000039911	Spsb1
ENSMUSP00000119559	ENSMUST00000127799	ENSMUSG00000087153	Gm6483
ENSMUSP00000119560	ENSMUST00000152847	ENSMUSG00000037313	Tacc3
ENSMUSP00000119561	ENSMUST00000128551	ENSMUSG00000022757	Tfg
ENSMUSP00000119562	ENSMUST00000133861	ENSMUSG00000005417	Mprip
ENSMUSP00000119563	ENSMUST00000154842	ENSMUSG00000002279	Lmf1
ENSMUSP00000119564	ENSMUST00000156390	ENSMUSG00000025059	Gyk
ENSMUSP00000119565	ENSMUST00000125107	ENSMUSG00000028608	0610037L13Rik
ENSMUSP00000119566	ENSMUST00000142510	ENSMUSG00000070858	Gm1673
ENSMUSP00000119567	ENSMUST00000143279	ENSMUSG00000035064	Eef2k
ENSMUSP00000119568	ENSMUST00000153870	ENSMUSG00000040548	Tex2
ENSMUSP00000119569	ENSMUST00000155392	ENSMUSG00000054280	Prr14l
ENSMUSP00000119570	ENSMUST00000136425	ENSMUSG00000037017	Zscan21
ENSMUSP00000119571	ENSMUST00000131825	ENSMUSG00000000730	Dnmt3l
ENSMUSP00000119572	ENSMUST00000124536	ENSMUSG00000013858	Tmem259
ENSMUSP00000119573	ENSMUST00000136141	ENSMUSG00000041476	Smpx
ENSMUSP00000119574	ENSMUST00000130305	ENSMUSG00000000631	Myo18a
ENSMUSP00000119575	ENSMUST00000136172	ENSMUSG00000047295	Smgc
ENSMUSP00000119576	ENSMUST00000135196	ENSMUSG00000015869	Prpsap1
ENSMUSP00000119577	ENSMUST00000132613	ENSMUSG00000033526	Ppip5k1
ENSMUSP00000119579	ENSMUST00000155978	ENSMUSG00000051675	Trim32
ENSMUSP00000119580	ENSMUST00000127644	ENSMUSG00000022965	Ifngr2
ENSMUSP00000119581	ENSMUST00000136922	ENSMUSG00000062327	T
ENSMUSP00000119582	ENSMUST00000129079	ENSMUSG00000036817	Sun1
ENSMUSP00000119583	ENSMUST00000135275	ENSMUSG00000021699	Pde4d
ENSMUSP00000119584	ENSMUST00000124710	ENSMUSG00000031012	Cask
ENSMUSP00000119586	ENSMUST00000147664	ENSMUSG00000005107	Slc2a9
ENSMUSP00000119587	ENSMUST00000128817	ENSMUSG00000036817	Sun1
ENSMUSP00000119588	ENSMUST00000144695	ENSMUSG00000073007	Fam46d
ENSMUSP00000119589	ENSMUST00000130443	ENSMUSG00000028467	Gba2
ENSMUSP00000119590	ENSMUST00000137552	ENSMUSG00000029581	Fscn1
ENSMUSP00000119591	ENSMUST00000136797	ENSMUSG00000025173	Wdr45b
ENSMUSP00000119593	ENSMUST00000145633	ENSMUSG00000018672	Copz2
ENSMUSP00000119594	ENSMUST00000139828	ENSMUSG00000072821	Gm6351
ENSMUSP00000119595	ENSMUST00000156281	ENSMUSG00000027652	Ralgapb
ENSMUSP00000119596	ENSMUST00000123788	ENSMUSG00000024667	Tmem216
ENSMUSP00000119597	ENSMUST00000144015	ENSMUSG00000079711	Smok4a
ENSMUSP00000119598	ENSMUST00000155519	ENSMUSG00000040728	Esrp1
ENSMUSP00000119599	ENSMUST00000129327	ENSMUSG00000039850	Endov
ENSMUSP00000119600	ENSMUST00000123765	ENSMUSG00000028649	Macf1
ENSMUSP00000119601	ENSMUST00000149086	ENSMUSG00000006649	Nphs1
ENSMUSP00000119602	ENSMUST00000154690	ENSMUSG00000032285	Dnaja4
ENSMUSP00000119603	ENSMUST00000125172	ENSMUSG00000038845	Phb
ENSMUSP00000119604	ENSMUST00000139069	ENSMUSG00000039768	Dnajc11
ENSMUSP00000119605	ENSMUST00000147428	ENSMUSG00000030670	Cyp2r1
ENSMUSP00000119606	ENSMUST00000150843	ENSMUSG00000037514	Pank2
ENSMUSP00000119607	ENSMUST00000146511	ENSMUSG00000016503	Gtf3a
ENSMUSP00000119608	ENSMUST00000125965	ENSMUSG00000048652	Samd13
ENSMUSP00000119609	ENSMUST00000129603	ENSMUSG00000054641	Mmrn1
ENSMUSP00000119610	ENSMUST00000151831	ENSMUSG00000050188	Lsm10
ENSMUSP00000119611	ENSMUST00000152565	ENSMUSG00000028793	Rnf19b
ENSMUSP00000119612	ENSMUST00000129938	ENSMUSG00000029283	Cdc7
ENSMUSP00000119613	ENSMUST00000133298	ENSMUSG00000047495	Dlgap2
ENSMUSP00000119614	ENSMUST00000123854	ENSMUSG00000028591	Pramef12
ENSMUSP00000119615	ENSMUST00000142090	ENSMUSG00000040479	Dgkz
ENSMUSP00000119616	ENSMUST00000149444	ENSMUSG00000039176	Polg
ENSMUSP00000119617	ENSMUST00000131776	ENSMUSG00000028610	Dmrtb1
ENSMUSP00000119618	ENSMUST00000124352	ENSMUSG00000020380	Rad50
ENSMUSP00000119619	ENSMUST00000149648	ENSMUSG00000029017	Pmpcb
ENSMUSP00000119620	ENSMUST00000149832	ENSMUSG00000038302	Lace1
ENSMUSP00000119621	ENSMUST00000142957	ENSMUSG00000023452	Pisd
ENSMUSP00000119622	ENSMUST00000131540	ENSMUSG00000042185	Nfrkb
ENSMUSP00000119623	ENSMUST00000134543	ENSMUSG00000070565	Rasal2
ENSMUSP00000119624	ENSMUST00000140620	ENSMUSG00000033540	Idua
ENSMUSP00000119625	ENSMUST00000135292	ENSMUSG00000020022	Ndufa12
ENSMUSP00000119626	ENSMUST00000148021	ENSMUSG00000037098	Rab11fip3
ENSMUSP00000119627	ENSMUST00000153816	ENSMUSG00000013936	Myl2
ENSMUSP00000119628	ENSMUST00000150588	ENSMUSG00000027547	Sall4
ENSMUSP00000119629	ENSMUST00000155284	ENSMUSG00000019854	Reps1
ENSMUSP00000119630	ENSMUST00000124115	ENSMUSG00000024431	Nr3c1
ENSMUSP00000119631	ENSMUST00000153165	ENSMUSG00000029313	Aff1
ENSMUSP00000119632	ENSMUST00000135246	ENSMUSG00000026098	Pms1
ENSMUSP00000119633	ENSMUST00000145934	ENSMUSG00000037907	Ankrd13b
ENSMUSP00000119634	ENSMUST00000136613	ENSMUSG00000028159	Dapp1
ENSMUSP00000119635	ENSMUST00000127618	ENSMUSG00000025862	Stag2
ENSMUSP00000119636	ENSMUST00000123498	ENSMUSG00000047022	Mipol1
ENSMUSP00000119637	ENSMUST00000133388	ENSMUSG00000037286	Stag1
ENSMUSP00000119638	ENSMUST00000146265	ENSMUSG00000063889	Crem
ENSMUSP00000119639	ENSMUST00000146694	ENSMUSG00000036890	Gtdc1
ENSMUSP00000119640	ENSMUST00000150291	ENSMUSG00000029545	Acads
ENSMUSP00000119641	ENSMUST00000144121	ENSMUSG00000049550	Clip1
ENSMUSP00000119642	ENSMUST00000129907	ENSMUSG00000078706	Gm53
ENSMUSP00000119643	ENSMUST00000148574	ENSMUSG00000020743	Mif4gd
ENSMUSP00000119644	ENSMUST00000154372	ENSMUSG00000001441	Npepps
ENSMUSP00000119646	ENSMUST00000129745	ENSMUSG00000059540	Tcea2
ENSMUSP00000119647	ENSMUST00000150324	ENSMUSG00000061046	Haghl
ENSMUSP00000119648	ENSMUST00000147661	ENSMUSG00000026049	Tex30
ENSMUSP00000119649	ENSMUST00000127320	ENSMUSG00000055235	Wdr86
ENSMUSP00000119650	ENSMUST00000150884	ENSMUSG00000057522	Spop
ENSMUSP00000119651	ENSMUST00000150029	ENSMUSG00000019854	Reps1
ENSMUSP00000119652	ENSMUST00000150611	ENSMUSG00000027287	Snap23
ENSMUSP00000119653	ENSMUST00000152531	ENSMUSG00000031075	Ano1
ENSMUSP00000119654	ENSMUST00000143023	ENSMUSG00000022957	Itsn1
ENSMUSP00000119655	ENSMUST00000146941	ENSMUSG00000020483	Dynll2
ENSMUSP00000119656	ENSMUST00000147948	ENSMUSG00000041423	Paqr6
ENSMUSP00000119657	ENSMUST00000131023	ENSMUSG00000000290	Itgb2
ENSMUSP00000119658	ENSMUST00000139969	ENSMUSG00000080316	4930546H06Rik
ENSMUSP00000119659	ENSMUST00000141309	ENSMUSG00000005378	Wbscr22
ENSMUSP00000119660	ENSMUST00000134216	ENSMUSG00000018401	Mtmr4
ENSMUSP00000119662	ENSMUST00000151116	ENSMUSG00000052613	Pcdh15
ENSMUSP00000119663	ENSMUST00000123248	ENSMUSG00000007570	Fance
ENSMUSP00000119664	ENSMUST00000148276	ENSMUSG00000041609	Ccdc64
ENSMUSP00000119665	ENSMUST00000154428	ENSMUSG00000030533	Unc45a
ENSMUSP00000119666	ENSMUST00000134524	ENSMUSG00000066037	Hnrnpr
ENSMUSP00000119667	ENSMUST00000126068	ENSMUSG00000037034	Pax1
ENSMUSP00000119668	ENSMUST00000128897	ENSMUSG00000038208	Pgap3
ENSMUSP00000119669	ENSMUST00000155791	ENSMUSG00000022897	Dyrk1a
ENSMUSP00000119670	ENSMUST00000136840	ENSMUSG00000033728	Lrrc14
ENSMUSP00000119671	ENSMUST00000148484	ENSMUSG00000075410	Gm11744
ENSMUSP00000119672	ENSMUST00000135327	ENSMUSG00000055491	Pprc1
ENSMUSP00000119673	ENSMUST00000126431	ENSMUSG00000031816	Mthfsd
ENSMUSP00000119674	ENSMUST00000146131	ENSMUSG00000027374	Mrps5
ENSMUSP00000119675	ENSMUST00000137900	ENSMUSG00000020782	Llgl2
ENSMUSP00000119676	ENSMUST00000143155	ENSMUSG00000030838	Ush1c
ENSMUSP00000119677	ENSMUST00000132538	ENSMUSG00000000823	Znf512b
ENSMUSP00000119678	ENSMUST00000130406	ENSMUSG00000023944	Hsp90ab1
ENSMUSP00000119679	ENSMUST00000151350	ENSMUSG00000058626	Capn11
ENSMUSP00000119680	ENSMUST00000135016	ENSMUSG00000025069	Gsto2
ENSMUSP00000119681	ENSMUST00000156488	ENSMUSG00000037926	Ssh2
ENSMUSP00000119682	ENSMUST00000133205	ENSMUSG00000017670	Elmo2
ENSMUSP00000119683	ENSMUST00000140631	ENSMUSG00000030990	Pgap2
ENSMUSP00000119684	ENSMUST00000144699	ENSMUSG00000069769	Msi2
ENSMUSP00000119685	ENSMUST00000156652	ENSMUSG00000069094	Pde7a
ENSMUSP00000119686	ENSMUST00000153090	ENSMUSG00000020566	Atp6v1c2
ENSMUSP00000119687	ENSMUST00000145574	ENSMUSG00000025875	Tspan17
ENSMUSP00000119688	ENSMUST00000151985	ENSMUSG00000027849	Syt6
ENSMUSP00000119689	ENSMUST00000130986	ENSMUSG00000038914	Dido1
ENSMUSP00000119690	ENSMUST00000130637	ENSMUSG00000026987	Baz2b
ENSMUSP00000119691	ENSMUST00000141628	ENSMUSG00000043411	Usp48
ENSMUSP00000119692	ENSMUST00000129340	ENSMUSG00000030990	Pgap2
ENSMUSP00000119693	ENSMUST00000133344	ENSMUSG00000022842	Ece2
ENSMUSP00000119694	ENSMUST00000145519	ENSMUSG00000041375	Ccdc9
ENSMUSP00000119695	ENSMUST00000136278	ENSMUSG00000028641	Lepre1
ENSMUSP00000119696	ENSMUST00000124250	ENSMUSG00000032449	Slc25a36
ENSMUSP00000119698	ENSMUST00000125823	ENSMUSG00000032485	Scap
ENSMUSP00000119699	ENSMUST00000149116	ENSMUSG00000025809	Itgb1
ENSMUSP00000119701	ENSMUST00000154007	ENSMUSG00000028618	Tmem59
ENSMUSP00000119702	ENSMUST00000132706	ENSMUSG00000025579	Gaa
ENSMUSP00000119703	ENSMUST00000132875	ENSMUSG00000030824	Nucb1
ENSMUSP00000119704	ENSMUST00000142311	ENSMUSG00000005774	Rfx5
ENSMUSP00000119705	ENSMUST00000147641	ENSMUSG00000034429	Zfp707
ENSMUSP00000119706	ENSMUST00000148124	ENSMUSG00000022863	Btg3
ENSMUSP00000119707	ENSMUST00000131888	ENSMUSG00000040365	Trim41
ENSMUSP00000119708	ENSMUST00000125339	ENSMUSG00000043243	Fam129c
ENSMUSP00000119709	ENSMUST00000151125	ENSMUSG00000030330	Ing4
ENSMUSP00000119710	ENSMUST00000147348	ENSMUSG00000029174	Tbc1d1
ENSMUSP00000119711	ENSMUST00000140770	ENSMUSG00000066438	Plekhd1
ENSMUSP00000119712	ENSMUST00000130813	ENSMUSG00000022973	Synj1
ENSMUSP00000119713	ENSMUST00000139282	ENSMUSG00000001211	Agpat3
ENSMUSP00000119714	ENSMUST00000156252	ENSMUSG00000020333	Acsl6
ENSMUSP00000119715	ENSMUST00000154617	ENSMUSG00000020516	Rps6kb1
ENSMUSP00000119716	ENSMUST00000150845	ENSMUSG00000020100	Slc29a3
ENSMUSP00000119717	ENSMUST00000152107	ENSMUSG00000024188	Luc7l
ENSMUSP00000119718	ENSMUST00000131003	ENSMUSG00000033149	Phldb2
ENSMUSP00000119719	ENSMUST00000149767	ENSMUSG00000036580	Spg20
ENSMUSP00000119720	ENSMUST00000134220	ENSMUSG00000020003	Pex7
ENSMUSP00000119721	ENSMUST00000156166	ENSMUSG00000025754	Agbl1
ENSMUSP00000119722	ENSMUST00000136237	ENSMUSG00000042323	Pbrm1
ENSMUSP00000119723	ENSMUST00000156889	ENSMUSG00000014301	Pam16
ENSMUSP00000119724	ENSMUST00000130645	ENSMUSG00000027601	Mtfr1
ENSMUSP00000119725	ENSMUST00000132525	ENSMUSG00000029713	Gnb2
ENSMUSP00000119726	ENSMUST00000150453	ENSMUSG00000051359	Ncald
ENSMUSP00000119728	ENSMUST00000144067	ENSMUSG00000064284	Cdpf1
ENSMUSP00000119729	ENSMUST00000153799	ENSMUSG00000070643	Sox13
ENSMUSP00000119730	ENSMUST00000130615	ENSMUSG00000015619	Gata3
ENSMUSP00000119731	ENSMUST00000126756	ENSMUSG00000045251	Zfp688
ENSMUSP00000119732	ENSMUST00000156397	ENSMUSG00000027546	Atp9a
ENSMUSP00000119733	ENSMUST00000148210	ENSMUSG00000070880	Gad1
ENSMUSP00000119734	ENSMUST00000140059	ENSMUSG00000047767	Atg16l2
ENSMUSP00000119735	ENSMUST00000142096	ENSMUSG00000026853	Crat
ENSMUSP00000119736	ENSMUST00000139001	ENSMUSG00000028197	Col24a1
ENSMUSP00000119737	ENSMUST00000123492	ENSMUSG00000035297	Cops4
ENSMUSP00000119738	ENSMUST00000125816	ENSMUSG00000026491	Ahctf1
ENSMUSP00000119739	ENSMUST00000156411	ENSMUSG00000033055	Ankrd54
ENSMUSP00000119740	ENSMUST00000127021	ENSMUSG00000032946	Rasgrp2
ENSMUSP00000119742	ENSMUST00000124581	ENSMUSG00000038729	Akap2
ENSMUSP00000119743	ENSMUST00000124113	ENSMUSG00000031889	D230025D16Rik
ENSMUSP00000119744	ENSMUST00000134996	ENSMUSG00000032363	Adamts7
ENSMUSP00000119745	ENSMUST00000149441	ENSMUSG00000003199	Mpnd
ENSMUSP00000119746	ENSMUST00000152872	ENSMUSG00000029475	Kdm2b
ENSMUSP00000119747	ENSMUST00000125087	ENSMUSG00000050471	Fam118b
ENSMUSP00000119748	ENSMUST00000143454	ENSMUSG00000034317	Trim59
ENSMUSP00000119749	ENSMUST00000156675	ENSMUSG00000062590	Armc9
ENSMUSP00000119750	ENSMUST00000138622	ENSMUSG00000025786	Zdhhc3
ENSMUSP00000119751	ENSMUST00000132743	ENSMUSG00000020023	Tmcc3
ENSMUSP00000119752	ENSMUST00000148673	ENSMUSG00000035126	Wdr78
ENSMUSP00000119753	ENSMUST00000131306	ENSMUSG00000021493	Pdlim7
ENSMUSP00000119754	ENSMUST00000133584	ENSMUSG00000023791	Pigx
ENSMUSP00000119755	ENSMUST00000126337	ENSMUSG00000050447	Lypd6
ENSMUSP00000119756	ENSMUST00000145731	ENSMUSG00000038116	Phf20
ENSMUSP00000119757	ENSMUST00000130558	ENSMUSG00000036198	Arhgap36
ENSMUSP00000119758	ENSMUST00000155955	ENSMUSG00000011831	Evi5
ENSMUSP00000119759	ENSMUST00000148666	ENSMUSG00000024985	Tcf7l2
ENSMUSP00000119760	ENSMUST00000123884	ENSMUSG00000057110	Cep110
ENSMUSP00000119761	ENSMUST00000146278	ENSMUSG00000070844	Vmn2r42
ENSMUSP00000119762	ENSMUST00000137166	ENSMUSG00000033768	Nrxn2
ENSMUSP00000119763	ENSMUST00000143827	ENSMUSG00000044005	Gls2
ENSMUSP00000119764	ENSMUST00000150900	ENSMUSG00000031410	Nxf7
ENSMUSP00000119765	ENSMUST00000145651	ENSMUSG00000039206	Daglb
ENSMUSP00000119766	ENSMUST00000125991	ENSMUSG00000039382	Wdr45
ENSMUSP00000119767	ENSMUST00000152271	ENSMUSG00000066043	Phactr4
ENSMUSP00000119769	ENSMUST00000148245	ENSMUSG00000029516	Cit
ENSMUSP00000119770	ENSMUST00000125454	ENSMUSG00000062580	Timm17a
ENSMUSP00000119771	ENSMUST00000154450	ENSMUSG00000001065	Zfp276
ENSMUSP00000119772	ENSMUST00000145745	ENSMUSG00000025728	Pigq
ENSMUSP00000119773	ENSMUST00000132186	ENSMUSG00000068882	Ssb
ENSMUSP00000119774	ENSMUST00000143914	ENSMUSG00000064310	Zpld1
ENSMUSP00000119775	ENSMUST00000136995	ENSMUSG00000036282	Naa30
ENSMUSP00000119776	ENSMUST00000154453	ENSMUSG00000026834	Acvr1c
ENSMUSP00000119777	ENSMUST00000131033	ENSMUSG00000021098	4930447C04Rik
ENSMUSP00000119778	ENSMUST00000146881	ENSMUSG00000036617	Etl4
ENSMUSP00000119779	ENSMUST00000137873	ENSMUSG00000052301	Doc2a
ENSMUSP00000119780	ENSMUST00000141007	ENSMUSG00000028744	Pqlc2
ENSMUSP00000119781	ENSMUST00000137573	ENSMUSG00000043090	Zfp866
ENSMUSP00000119782	ENSMUST00000136521	ENSMUSG00000053963	6330403A02Rik
ENSMUSP00000119783	ENSMUST00000123364	ENSMUSG00000019892	Lrriq1
ENSMUSP00000119784	ENSMUST00000149903	ENSMUSG00000035539	E230008N13Rik
ENSMUSP00000119785	ENSMUST00000151903	ENSMUSG00000028331	5830415F09Rik
ENSMUSP00000119786	ENSMUST00000147468	ENSMUSG00000036620	Mgat4b
ENSMUSP00000119787	ENSMUST00000153477	ENSMUSG00000035621	Midn
ENSMUSP00000119789	ENSMUST00000152237	ENSMUSG00000026941	Mamdc4
